090	0.000243650708865673	6.86690524790865e-05	0.000248209439261167
097	0.000194867350448643	6.04454308942088e-05	0.000166952412987247
099	0.000221395067254506	6.17299691638028e-05	0.000152384589533436
098	0.000198336649842484	7.77321660107205e-05	0.000434577018259838
096	0.000282128823898908	7.77398288704159e-05	0.000219631512704256
091	0.000340831816590227	9.25171182048974e-05	0.000287098395976639
078	0.000216176870222515	6.33277490964242e-05	0.000179836400777874
076	0.000207693527430386	4.63204002162014e-05	0.000123459895775471
082	0.000175829320823656	0.000112655580607408	0.000111027281293319
085	0.000260352237310464	8.53581420135157e-05	5.2141939852121e-05
084	0.000455593502460801	6.58203832150835e-05	0.000322220283185116
083	0.000110844020512828	3.64195788984927e-05	5.95852777072482e-05
077	0.000332229408159046	2.49598604704215e-05	0.000148389429664885
079	8.30369995274317e-05	0	5.93813750444826e-05
094	0.000303701187848008	7.88345448555378e-05	0.000176326243216615
093	0.000256185325877953	0.000103744619422677	0.000339558571827179
092	0.000226343737713301	4.1830297251833e-05	0.000431292749279083
095	0.000298950162418952	0.000149752481579712	0.000217130050933237
088	0.000214169048566355	6.15135144960208e-05	0.000230949792286035
086	0.000199473917534657	1.68984392537499e-05	0.000122748404981932
081	0.000177241539405571	2.42780930321571e-05	0.00030807387360795
080	0.000144864603863149	1.86218503491583e-05	8.30790986874588e-05
087	0.000194574275741925	3.62157157960519e-05	0.000138741753019765
089	0.000323985411321373	0.000139124692145881	0.000267532985617187
