228	0.000498766728088065	4.86476076033479e-06	0
217	0.000595329151593781	4.34382997619651e-05	0.000158732227465268
210	0.000416532908350672	0	8.76329537939623e-05
219	0.000263166757867872	0	2.31044730396175e-05
226	0.000549062537472266	3.22194710449034e-05	4.47101192730208e-05
221	0.000688675724801253	0.000135986334311344	0.000452133218559217
220	0.000656809585946589	0.000104627026007815	0
218	0.000558323391684413	5.48622724619813e-05	0.000167290618914758
227	0.000621713458472646	7.60277482420092e-05	0.000116960369293157
211	0.000333416355569908	4.90367084395762e-05	0
229	0.000734754349873539	0.000110181082012772	0.000314850149405765
216	0.000541543788202784	9.69726986554876e-05	0.000513168962858623
230	0.00062222027532747	7.80480321271243e-05	0.000184196198880513
208	0.00074487581963299	0.000183884254756722	0.000369607565879773
209	0.00045070152988061	6.37699247557598e-05	0.000198252538979812
231	0.000735571534395676	0.000186503928086693	0.000143233701788882
213	0.000242261346347158	4.29138736255168e-05	3.13251186855932e-05
214	0.000542072054397267	2.3170134325276e-05	0.000439343658149597
222	0.000639000444891575	0.000176036741066974	0.00034447916071636
225	0.000527330748479842	1.09208910293522e-05	1.33094224764954e-05
224	0.000573596436614166	1.98583197462502e-05	0.0001065820488155
223	0.000674906592204135	9.93881849123803e-05	0.000166131058979058
215	0.000323393548200526	5.47005881518029e-05	0.000190312959985489
212	0.000276214783538673	0.000108293962874865	0.00018411686110999
